name,lat,long,country,state
Lanesborough,42.51731,-73.22816,US,MA
Lawrence,42.70704,-71.16311,US,MA
Lee,42.30425,-73.24816,US,MA
Leicester,42.24593,-71.90868,US,MA
Lenox,42.35648,-73.28483,US,MA
Leominster,42.52509,-71.75979,US,MA
Leverett,42.45203,-72.50148,US,MA
Lexington,42.44732,-71.2245,US,MA
Lincoln,42.42593,-71.30395,US,MA
Littleton Common,42.54593,-71.47451,US,MA
Longmeadow,42.0501,-72.58287,US,MA
Lowell,42.63342,-71.31617,US,MA
Ludlow,42.16009,-72.47592,US,MA
Lunenburg,42.59453,-71.72452,US,MA
Lynn,42.46676,-70.94949,US,MA
Lynnfield,42.53898,-71.04811,US,MA
Malden,42.4251,-71.06616,US,MA
Mansfield,42.03343,-71.21894,US,MA
Marblehead,42.5001,-70.85783,US,MA
Marion,41.7001,-70.76281,US,MA
Marlborough,42.34593,-71.55229,US,MA
Marshfield,42.09177,-70.70559,US,MA
Marshfield Hills,42.14594,-70.73976,US,MA
Marstons Mills,41.65622,-70.41614,US,MA
Mashpee,41.64844,-70.48114,US,MA
Mattapoisett,41.65844,-70.81615,US,MA
Maynard,42.43343,-71.44951,US,MA
Medfield,42.1876,-71.30645,US,MA
Medford,42.41843,-71.10616,US,MA
Medway,42.14176,-71.39673,US,MA
Melrose,42.45843,-71.06616,US,MA
Mendon,42.10565,-71.55229,US,MA
Merrimac,42.83065,-71.00228,US,MA
Methuen,42.7262,-71.19089,US,MA
Middleton,42.59509,-71.01616,US,MA
Milford,42.13982,-71.51617,US,MA
Millbury,42.19398,-71.76007,US,MA
Millers Falls,42.58203,-72.49259,US,MA
Millis,42.1676,-71.35784,US,MA
Millville,42.02788,-71.5809,US,MA
Milton,42.24954,-71.06616,US,MA
Monson,42.10426,-72.31897,US,MA
Monument Beach,41.71955,-70.61198,US,MA
Montague,42.53564,-72.53509,US,MA
Nahant,42.42649,-70.91894,US,MA
Nantucket,41.28346,-70.09946,US,MA
Natick,42.28343,-71.3495,US,MA
Needham,42.28343,-71.23283,US,MA
New Bedford,41.63622,-70.93421,US,MA
New Marlborough,42.12287,-73.22872,US,MA
Newburyport,42.81259,-70.87728,US,MA
Newton,42.33704,-71.20922,US,MA
Norfolk,42.11954,-71.32506,US,MA
North Adams,42.70092,-73.10871,US,MA
North Amherst,42.41037,-72.53092,US,MA
North Brookfield,42.26676,-72.08285,US,MA
North Chicopee,42.18343,-72.59953,US,MA
North Eastham,41.86511,-69.99113,US,MA
North Falmouth,41.64594,-70.61836,US,MA
North Lakeville,41.8576,-70.94226,US,MA
North Pembroke,42.09316,-70.79254,US,MA
North Plymouth,41.97094,-70.68281,US,MA
North Reading,42.57509,-71.07867,US,MA
North Scituate,42.21899,-70.7856,US,MA
North Seekonk,41.88927,-71.33005,US,MA
North Westport,41.66038,-71.08838,US,MA
Northampton,42.32509,-72.6412,US,MA
Northborough,42.31954,-71.64118,US,MA
Northbridge,42.15148,-71.64951,US,MA
Northfield,42.69592,-72.45287,US,MA
Norton,41.96677,-71.18699,US,MA
Norwell,42.16177,-70.79393,US,MA
Norwood,42.19454,-71.1995,US,MA
Oak Bluffs,41.45428,-70.56197,US,MA
Oakham,42.35287,-72.04535,US,MA
Ocean Grove,41.72927,-71.20921,US,MA
Onset,41.74177,-70.65781,US,MA
Orange,42.59036,-72.30981,US,MA
Orleans,41.78983,-69.98974,US,MA
Osterville,41.62844,-70.38697,US,MA
Otis,42.19315,-73.09177,US,MA
Oxford,42.11676,-71.86479,US,MA
Palmer,42.15843,-72.32869,US,MA
Paxton,42.3112,-71.92813,US,MA
Peabody,42.52787,-70.92866,US,MA
Pelham,42.39315,-72.4037,US,MA
Pepperell,42.66592,-71.5884,US,MA
Phillipston,42.5487,-72.13286,US,MA
Pinehurst,42.52926,-71.22811,US,MA
Pittsfield,42.45008,-73.24538,US,MA
Plainville,42.00427,-71.33283,US,MA
Plymouth,41.95844,-70.66726,US,MA
